meaning,example,order,word,numbering
96_1,这个国家的 政治局势不稳/政治制度落后/政治制度先进。,4,96,96_1_4
97_1,完成报告/完成作品/完成一幅画/完成一部小说/完成一曲交响乐/完成建设,1,97,97_1_1
97_1,这座建筑的完成花费了100年的时间。,2,97,97_1_2
97_1,这部作品保持未完成状态是很有意义的。,3,97,97_1_3
98_1,设计住宅/设计购物中心/设计美术馆,1,98,98_1_1
98_1,这项工程不只是施工，从开始的设计就有问题。,2,98,98_1_2
98_1,设计图样/设计公司,3,98,98_1_3
98_1,按照设计施工,4,98,98_1_4
98_1,这个建筑是由著名的建筑师设计的。,5,98,98_1_5
98_1,为独创性的设计而感叹,6,98,98_1_6
98_2,设计人生/设计生活,1,98,98_2_1
98_2,我的人生我要自己来设计。,2,98,98_2_2
98_2,设计退休生涯,3,98,98_2_3
99_1,表示关心/表达意愿/表达爱意,1,99,99_1_1
99_1,表示亲近,2,99,99_1_2
99_1,她对他的无理取闹表示不满。,3,99,99_1_3
99_2,用箭头表示方向,1,99,99_2_1
99_2,指示牌上的“×”表示禁止通行。,2,99,99_2_2
100_1,艺术作品/艺术行为,1,100,100_1_1
100_1,视觉艺术/前卫艺术,2,100,100_1_2
100_1,多与艺术接触，提升自己的审美眼光。,3,100,100_1_3
100_1,提升到了/达到了 艺术境界。,4,100,100_1_4
100_1,我妈妈的料理手艺就是一种惊人的艺术。,5,100,100_1_5
100_2,说话艺术也是现代人应该具备的素质。,1,100,100_2_1
100_3,"这幅画很艺术！한국어, 일본어에서는 '예술'만으로는 형용사적으로 쓸 수 없음. '예술적인/芸術的な'이라고 해야 함.",1,100,100_3_1
101_1,发行报纸/发行杂志/发行身份证明/发行债券/发行国债/发行支票/发行纪念邮票/发行货币/发行纪念币,1,101,101_1_1
101_1,报纸/杂志 的发行数量,2,101,101_1_2
102_1,按照委员会的决定去做。,1,102,102_1_1
102_1,政府决定开放金融市场。,2,102,102_1_2
102_1,决定召开日期,3,102,102_1_3
102_2,经济基础决定上层建筑。,1,102,102_2_1
102_2,经济决定论/基因决定论,2,102,102_2_2
103_1,从本文中摘录重要部分,1,103,103_1_1
103_1,重要人物/重要事项/重要课程/重要部分/重要部位,2,103,103_1_2
103_1,实践/行动 比话语重要。,3,103,103_1_3
103_1,对我来说重要的，对别人不一定重要。,4,103,103_1_4
103_1,这个部分很重要，你要记住。,5,103,103_1_5
104_1,评价房地产/评价建筑/评价古董/评价作品的价值,1,104,104_1_1
104_1,评价很好/评价很高/评价很低,2,104,104_1_2
104_1,这座建筑的价值被评估为超过十亿。,3,104,104_1_3
104_1,成绩评价/业绩评价/业务评价/人物评价/艺术评价/业务相关性评价,4,104,104_1_4
104_1,对于这部作品，评论家们的评价存在分歧。,5,104,104_1_5
105_1,明辨是非/查明是非/争论是非,1,105,105_1_1
105_1,是非分明/判定是非,2,105,105_1_2
105_2,做一个解释/展开争论,1,105,105_2_1
105_2,被卷入是非/挑弄是非/招惹是非,2,105,105_2_2
105_2,因小小的口角而杀人,3,105,105_2_3
105_3,〔一定要来我家玩儿。〕,1,105,105_3_1
105_3,〔一定要进行改革。〕,2,105,105_3_2
106_1,计算方式/进行方式,1,106,106_1_1
106_1,新单位的工作方式不同，所以很难适应。,2,106,106_1_2
107_1,有名人士/有名作家/有名艺人/有名游览胜地,1,107,107_1_1
107_1,这个地方景色迷人，因此很有名。,2,107,107_1_2
107_1,这个学校以学业负担重而闻名。,3,107,107_1_3
108_1,推出新产品/新产品上市,1,108,108_1_1
108_1,"调查产品的 价格/品质/耐用性/安全性중국어에서는 ‘制品’ 은 단독적으로 쓰이지 않음, 乳制品/化学制品/塑料制品",2,108,108_1_2
109_1,父母照顾自己的孩子是理所当然的。,1,109,109_1_1
109_1,那么侮辱他，他生气也是当然的。,2,109,109_1_2
109_2,这是我的事，当然应该我亲自去做。,1,109,109_2_1
109_2,他当然不会同意这件事。,2,109,109_2_2
110_1,做这件事的目的是什么？,1,110,110_1_1
110_1,这次考试的目的是要评价学生的学习能力。,2,110,110_1_2
110_1,达到了目的,3,110,110_1_3
110_1,我知道你来的目的是什么。,4,110,110_1_4
111_1,饮食材料/料理材料,1,111,111_1_1
111_1,由于材料不够，工厂生产不出产品。,2,111,111_1_2
111_1,供给材料,3,111,111_1_3
111_1,为 研究/撰写/判断 而提供的材料,4,111,111_1_4
112_1,秋天是万物成熟的时期。,1,112,112_1_1
113_1,这个箱子里有危险物品，注意轻拿轻放。,1,113,113_1_1
113_1,注意听说明。,2,113,113_1_2
113_1,地面湿滑，请注意。,3,113,113_1_3
113_2,〔给予警告/受到警告〕,1,113,113_2_1
113_2,〔对生活态度不良的学生，老师给予了警告。〕➜ 警告,2,113,113_2_2
114_1,尊重/跟随 祖先留传下来的传统。,1,114,114_1_1
114_1,这么做是这个聚会的传统。,2,114,114_1_2
114_1,创新/创造新的传统,3,114,114_1_3
114_2,尊老爱幼是传统美德。,1,114,114_2_1
114_2,调查各地的传统活动。,2,114,114_2_2
114_2,传统工艺/传统服饰/传统音乐/传统艺术/传统风俗,3,114,114_2_3
115_1,找不到10月1日以前的文件。,1,115,115_1_1
115_1,他们在那以前，已经互通了书信。,2,115,115_1_2
115_2,他们以前见过面。,1,115,115_2_1
115_2,以前没见过那个人。,2,115,115_2_2
116_1,处理信息/处理工作/处理事务/处理业务,1,116,116_1_1
116_1,热处理/化学药品处理/特殊处理,2,116,116_1_2
116_1,廉价处理库存,3,116,116_1_3
116_1,司法处理/依法处理,4,116,116_1_4
116_1,简单处理棘手的工作,5,116,116_1_5
117_1,发挥能力/开发能力,1,117,117_1_1
117_1,有能力/没有能力/能力出众,2,117,117_1_2
117_1,运动能力/计算能力/业务能力/推论能力/记忆能力/存储能力,3,117,117_1_3
117_1,那非我能力所及。,4,117,117_1_4
117_1,人的能力/个人能力 是 有限/不同的。,5,117,117_1_5
118_1,朝 回家/学校/公司的 方向走了半天。,1,118,118_1_1
118_1,迷失方向/保持方向感,2,118,118_1_2
118_1,按照箭头所指的方向走就能找到出口。,3,118,118_1_3
118_2,构想/讨论 公司业务的发展方向,1,118,118_2_1
118_2,你毕业后要往哪个方向发展？,2,118,118_2_2
119_1,交通手段/交通机关/交通信号/交通管制,1,119,119_1_1
119_1,公共交通/道路交通/陆上交通/海上交通/航空交通,2,119,119_1_2
119_1,交通发达,3,119,119_1_3
119_1,大雪导致交通 中断/瘫痪,4,119,119_1_4
119_1,这个地区的交通 便利/不便。,5,119,119_1_5
119_1,交通枢纽,6,119,119_1_6
119_2,这一港口使大陆与岛屿之间的交通畅通无阻。,1,119,119_2_1
119_3,有些奸商为了赚钱不惜交通官员。,1,119,119_3_1
120_1,调查读者的反应,1,120,120_1_1
120_1,作者与读者的会面,2,120,120_1_2
120_1,这本杂志的主要读者是青少年。,3,120,120_1_3
121_1,这个地区的 天然资源/地下资源/海洋资源/水资源丰富。,1,121,121_1_1
121_1,这个公司的资金丰富。,2,121,121_1_2
121_1,知识丰富/想象力丰富/表现丰富,3,121,121_1_3
122_1,到了开花的季节,1,122,122_1_1
122_1,万物复苏的季节,2,122,122_1_2
122_1,随着季节的改变，着装也会改变。,3,122,122_1_3
122_1,这件衣服无论什么季节都能穿。,4,122,122_1_4
122_1,应季水果/食品/料理,5,122,122_1_5
122_1,这个地方春、夏、秋、冬四季分明。,6,122,122_1_6
123_1,迎接21世纪/迎接新世纪,1,123,123_1_1
123_1,上个世纪/20世纪 发生的主要事件,2,123,123_1_2
123_1,这个国家灭亡于公元前2世纪。,3,123,123_1_3
123_2,世纪的成就/世纪大发现/世纪婚礼/世纪对决,1,123,123_2_1
123_3,〔未来将会是 年轻人/人民/劳动者/计算机 的世界。〕,1,123,123_3_1
123_3,〔这一发现开启了医学领域的新篇章。〕,2,123,123_3_2
124_1,多个城市国家构成一个 联合体/联盟。,1,124,124_1_1
124_1,我们队由来自不同国家的选手组成。,2,124,124_1_2
124_1,这种物质的化学组成很复杂。,3,124,124_1_3
124_1,这个团体的内部构成很特别。,4,124,124_1_4
124_1,安排好整体的结构后写文章。,5,124,124_1_5
125_1,调查 事件/事故/现象 的原因,1,125,125_1_1
125_1,死亡原因不详。,2,125,125_1_2
125_1,造成这种疾病的原因是 睡眠不足/疲劳过度/饮酒过度/吸烟。,3,125,125_1_3
125_1,这个国家灭亡的原因在于统治阶层的腐败。,4,125,125_1_4
126_1,冷冻食品/调味食品/干燥食品/防腐处理食品,1,126,126_1_1
126_1,食品销售处,2,126,126_1_2
126_1,为难民提供食品和医药品,3,126,126_1_3
126_1,夏天食品很容易坏。,4,126,126_1_4
127_1,直接交易/直接运送,1,127,127_1_1
127_1,直接的 表现/关系/交情,2,127,127_1_2
127_1,他说话很直接，从来不拐弯抹角。,3,127,127_1_3
127_1,我直接去见他。（我亲自去见他。）,4,127,127_1_4
127_1,这是我亲自从他本人那里听到的。,5,127,127_1_5
128_1,我们班的学生平均身高是1米6。,1,128,128_1_1
128_1,这个城市居民的平均收入是200万韩币。,2,128,128_1_2
128_1,这个博物馆平均一天的参观人数达到五千人。平均数,3,128,128_1_3
128_2,在寻宝游戏中，我们队一共找到了十个，平均下来一个人两个。,1,128,128_2_1
128_2,夏天的销售量较大，但一年平均下来并不多。,2,128,128_2_2
128_3,希望能拥有匀称的身材,1,128,128_3_1
128_3,很难保持平衡。,2,128,128_3_2
128_3,我们三个人平均分担这些工作。,3,128,128_3_3
128_3,品质优良,4,128,128_3_4
128_3,均衡发展,5,128,128_3_5
128_3,平衡木,6,128,128_3_6
129_1,美术作品/美术活动/美术教育/美术展示会,1,129,129_1_1
129_1,佛教美术/东方美术/西方美术,2,129,129_1_2
129_1,他在学校教美术。,3,129,129_1_3
129_1,美术作品/美术馆,4,129,129_1_4
130_1,教育机关/教育设施/教育制度/教育环境/教育方法/教育理念,1,130,130_1_1
130_1,子女教育/品性教育/课程教育/技术教育/幼儿教育/职业教育/终身教育/社会教育/小学教育/中等教育/高等教育,2,130,130_1_2
130_1,教育子女/教育学生/教育新员工,3,130,130_1_3
130_1,在子女的教育上花费大量金钱,4,130,130_1_4
130_1,教育是对未来的投资。,5,130,130_1_5
131_1,山林绿化事业/社会保障事业/土木事业/建设事业/自然开发事业/慈善事业/国家事业/公共事业/福利事业/教育事业,1,131,131_1_1
131_1,国家/政府/党 所推进的事业,2,131,131_1_2
131_1,政府在这项事业上投入了大量的 预算/资金。,3,131,131_1_3
131_2,他辞职后开始做生意。,1,131,131_2_1
131_2,业务资金/业务计划,2,131,131_2_2
131_2,他和朋友一起创办的事业很成功，赚了大笔的钱。,3,131,131_2_3
132_1,按照事实说话。,1,132,132_1_1
132_1,媒体上报道的内容 不是事实/不符合事实。,2,132,132_1_2
132_1,历史事实,3,132,132_1_3
132_2,事实上，我本来不想做那件事。,1,132,132_2_1
132_2,虽然我嘴上没说，但事实上我不喜欢那个人。반드시 ‘上’과 함께 써야 함.,2,132,132_2_2
133_1,文字记录/文字材料/文字记号/文字识别率,1,133,133_1_1
133_1,他看不懂文字。,2,133,133_1_2
133_1,象形文字/表意文字/表音文字/音节文字/音素文字/图画文字,3,133,133_1_3
133_2,〔有学问的人不应该说那种话。〕,1,133,133_2_1
133_2,〔班门弄斧〕,2,133,133_2_2
134_1,犯罪事件/历史事件,1,134,134_1_1
134_1,发生大事件/天大的事件/重要事件/奇怪的事件,2,134,134_1_2
134_1,调查/ 预测/ 处理/ 负责……事件,3,134,134_1_3
134_1,这是人类历史上的一个重大事件。,4,134,134_1_4
135_1,〔要求 赔偿损失/酒费/付款/手续费/咨询费〕,1,135,135_1_1
135_1,〔要求 正式审理/警察调查〕,2,135,135_1_2
135_1,〔收费单来了。〕,3,135,135_1_3
136_1,调查对象/资助对象/攻击对象,1,136,136_1_1
136_1,以 儿童/学生/女性 为对象的活动,2,136,136_1_2
136_1,要分清对象。,3,136,136_1_3
136_2,他已经有对象了。,1,136,136_2_1
136_2,搞对象/找对象,2,136,136_2_2
137_1,企盼/争取/威胁 世界和平及安定。,1,137,137_1_1
137_1,农产品的价格稳定了。,2,137,137_1_2
137_1,只有国家/政治/政局/经济 安定，才会万事亨通。雇用稳定/物价稳定/收入稳定,3,137,137_1_3
137_2,医学上常用安定来治疗失眠。중국어에서는 '安定'만으로'안정제'의 의미를 나타낼 수 있음.,1,137,137_2_1
138_1,交通安全/产业安全,1,138,138_1_1
138_1,即使发生大地震，这里也是安全的。,2,138,138_1_2
138_1,安全检查/安全事故/安全驾驶,3,138,138_1_3
138_1,安全避难/安全驾驶/安全回家,4,138,138_1_4
139_1,选举管理/疾病管理/学生管理/自我管理/时间管理/卫生管理/建筑管理/设施管理/品质管理/人事管理/水质管理/劳动管理/图书管理,1,139,139_1_1
139_1,这个公园由国家负责管理。,2,139,139_1_2
139_1,这个公司由政府管理。,3,139,139_1_3
139_1,管理严格/管理松懈,4,139,139_1_4
140_1,1990年以来，经济一直处于萧条状态。,1,140,140_1_1
140_1,我们从第一次见面以来，一直保持着良好的关系。,2,140,140_1_2
140_1,这种事是建校以来第一次发生。,3,140,140_1_3
141_1,适当的词语/合适的人物/合适的候选人/合适的课程,1,141,141_1_1
141_1,选择课程/选择障碍,2,141,141_1_2
141_1,苦于如何选择。,3,141,141_1_3
141_1,一念之间的选择会左右 今后的10年/人的一生。,4,141,141_1_4
141_1,选择他做我的另一半。,5,141,141_1_5
142_1,耶稣诞生于伯利恒的马槽里。,1,142,142_1_1
142_1,纪念〜的诞生。,2,142,142_1_2
142_1,祝贺可爱的 孩子/王子/公主 的诞生。,3,142,142_1_3
142_2,新的 国家诞生/组织诞生/制度诞生/政权诞生/文明诞生,1,142,142_2_1
143_1,山林地区/贸易地区/商业地区/农业地区,1,143,143_1_1
143_1,选举地区/北部地区,2,143,143_1_2
143_1,这个地区是学校及图书馆密集的地方。,3,143,143_1_3
143_2,1997年7月1日香港地区正式回归中国。,1,143,143_2_1
143_2,加沙/西部 地区人口密度低。,2,143,143_2_2
144_1,指挥部队/指挥搜索/指挥搜查/指挥建设,1,144,144_1_1
144_1,带头指挥,2,144,144_1_2
144_1,战士们在将军的指挥下，有条不紊地行动。,3,144,144_1_3
144_1,警察在搜查时会受到检察官的指挥。,4,144,144_1_4
144_2,指挥合唱团/指挥合唱/指挥管弦乐团,1,144,144_2_1
144_2,下面请听由〜指挥的东京管弦乐团的演奏。,2,144,144_2_2
144_3,他是这次晚会的总导演、总指挥。,1,144,144_3_1
144_3,我非常尊敬而且羡慕那位乐队的指挥。,2,144,144_3_2
145_1,女子学校/女子大学/女洗手间/女子选手,1,145,145_1_1
145_1,男子与女子相见、交往，然后结婚。,2,145,145_1_2
145_1,生为女子之身,3,145,145_1_3
145_1,想跟一个好女孩结婚。,4,145,145_1_4
145_1,行动得像个女人,5,145,145_1_5
145_2,〔教室里男生和女生各有五人。〕➜ 女生（nǚ shēng）,1,145,145_2_1
146_1,这个地方玉米收成不错。,1,146,146_1_1
146_1,北方地区/热带地区,2,146,146_1_2
146_1,那个地方的风味小吃dì fang,3,146,146_1_3
146_2,转移到了地方,1,146,146_2_1
146_2,首都和地方平衡发展。,2,146,146_2_2
146_2,为了搞活地方经济而努力。,3,146,146_2_3
146_3,他找个地方坐了下来。,1,146,146_3_1
146_3,据当地人说，那个村子是养马的地方。dì fang,2,146,146_3_2
146_4,这部作品，有好的地方，也有不好的地方。dì fang,1,146,146_4_1
147_1,展开这个用纸叠成的图形，就会出现这个样子。,1,147,147_1_1
147_1,眼前展现出惊人的场面。,2,147,147_1_2
147_1,展开图,3,147,147_1_3
147_2,事件向意料之外的方向发展。,1,147,147_2_1
147_2,故事的展开非常有趣。,2,147,147_2_2
147_2,开展环保运动/全民运动/活动,3,147,147_2_3
148_1,有效的办法/有效的处方/有效利用,1,148,148_1_1
148_1,使用了很多办法去活跃比赛气氛，但都不是太有效。,2,148,148_1_2
148_1,有效地利用 空间/时间/设施/资源,3,148,148_1_3
148_2,本 入场券/乘车券 仅当日有效。,1,148,148_2_1
148_2,护照/票/礼券/打折券的有效期,2,148,148_2_2
149_1,鳀鱼含有很多钙质成分。,1,149,149_1_1
149_1,食品的主要成分用表格标出,2,149,149_1_2
149_1,分析〜成分,3,149,149_1_3
149_1,〜里面含有各种成分。,4,149,149_1_4
149_2,他的出身成分不好，很难出人头地。,1,149,149_2_1
149_2,他的家庭成分是中农，个人成分是学生。,2,149,149_2_2
150_1,构造复杂/构造简单,1,150,150_1_1
150_1,应对社会结构的变化,2,150,150_1_2
150_1,社会/机械/计算机/建筑结构●類结构,3,150,150_1_3
150_2,构造房屋/构造大厦,1,150,150_2_1
151_1,成功发射宇宙飞船。,1,151,151_1_1
151_1,失败是成功之母。,2,151,151_1_2
151_1,演出/事业 非常成功。,3,151,151_1_3
151_2,他是一位成功的企业家。,1,151,151_2_1
151_2,谁都梦想拥有成功幸福的人生。,2,151,151_2_2
151_2,他生意做得很成功，成了个大富翁。,3,151,151_2_3
151_2,经过几年的努力，她终于成功了。,4,151,151_2_4
152_1,精神健康/精神分裂/精神错乱/精神世界/精神生活,1,152,152_1_1
152_1,健全的精神来自健康的身体。,2,152,152_1_2
152_1,精神坚忍不拔,3,152,152_1_3
152_1,不屈的精神/不屈的意志,4,152,152_1_4
152_1,物质与精神的关系jīng shén,5,152,152_1_5
152_2,创业精神/企业家精神/革命精神/民主主义精神/社会主义精神/建国精神/奉献精神/牺牲精神,1,152,152_2_1
152_2,要把初建这个团队时的精神继承/弘扬下去。,2,152,152_2_2
152_2,忘却/遗失/损坏创建精神,3,152,152_2_3
152_2,他的奉献精神/牺牲精神强烈,4,152,152_2_4
152_2,继承烈士们的崇高精神。jīng shén,5,152,152_2_5
152_3,失去意识/恢复意识/振作精神/集中精神/磨炼意志,1,152,152_3_1
152_3,忙碌/打起精神/神智恍惚,2,152,152_3_2
152_3,我最近忙得晕头转向，所以把那件事忘得一干二净的。,3,152,152_3_3
152_4,她已耗尽了最后一点精神，说完话，慢慢地闭上眼睛。,1,152,152_4_1
152_5,他年纪大了，但很精神/但精力旺盛 。,1,152,152_5_1
152_5,没有精神。,2,152,152_5_2
152_6,这孩子长得多精神。,1,152,152_6_1
152_7,打起精神来!,1,152,152_7_1
153_1,实施选举/实施投票/实施政策/实施计划/实施法令,1,153,153_1_1
153_1,提出意见很容易，但真正实施起来会发生很多想不到的问题。,2,153,153_1_2
153_1,这个制度会有很多负面影响，因此很难全面实施。,3,153,153_1_3
154_1,〔执导 电视剧/话剧/电影/开幕式/闭幕式〕,1,154,154_1_1
154_1,〔舞台导演/现场导演〕,2,154,154_1_2
154_1,〔演员们按照导演的指示有条不紊地进行着拍摄。〕,3,154,154_1_3
154_2,〔上演 奇怪/奇妙 的一幕〕,1,154,154_2_1
154_2,〔五颜六色的灯光营造了一种奇妙的气氛。〕,2,154,154_2_2
154_3,三月份，她连续有十场演出。,1,154,154_3_1
154_3,白天的演出/晚上的演出/首场演出,2,154,154_3_2
